,model-name,cv-accuracy-raw,cv-accuracy-mean,cv-balanced-accuracy-raw,cv-balanced-accuracy-mean,cv-f1-raw,cv-f1-mean,cv-precision-raw,cv-precision-mean,cv-recall-raw,cv-recall-mean,cv-auc-raw,cv-auc-mean
0,dt,[0.68548387 0.64516129 0.66935484 0.74796748 0.71544715],0.6926829268292682,[0.6796875  0.64375    0.66822917 0.74457097 0.71428571],0.6901046711057305,[0.60606061 0.62068966 0.64957265 0.71559633 0.69565217],0.6575142829987886,[0.7081448  0.64495798 0.66915423 0.7530137  0.71657754],0.6983696494332357,[0.6796875  0.64375    0.66822917 0.74457097 0.71428571],0.6901046711057305,[0.72174479 0.72916667 0.72604167 0.7925053  0.78214286],0.7503202557506053
1,rf,[0.75       0.75       0.69354839 0.7398374  0.76422764],0.7395226855494361,[0.75104167 0.74895833 0.69322917 0.73543432 0.76428571],0.7385898405972559,[0.752      0.73504274 0.68333333 0.69811321 0.76033058],0.7257639708871271,[0.75136897 0.75032731 0.69322917 0.74888018 0.76414595],0.7415903162373607,[0.75104167 0.74895833 0.69322917 0.73543432 0.76428571],0.7385898405972559,[0.84648438 0.86510417 0.76666667 0.85725636 0.85608466],0.8383192440700385
2,log-reg,[0.70967742 0.75806452 0.66129032 0.7804878  0.79674797],0.7412536060844479,[0.7109375  0.75729167 0.6609375  0.7778072  0.79642857],0.7406804882970137,[0.71428571 0.74576271 0.65       0.75675676 0.78991597],0.7313442298586864,[0.71159875 0.75809822 0.6609375  0.78412784 0.79674258],0.7423009796859464,[0.7109375  0.75729167 0.6609375  0.7778072  0.79642857],0.7406804882970137,[0.81276042 0.86979167 0.73776042 0.86175847 0.87486772],0.8313877398887992
3,gb,[0.75       0.76612903 0.67741935 0.76422764 0.7398374 ],0.7395226855494361,[0.75104167 0.76510417 0.6765625  0.76152013 0.73849206],0.7385441047888082,[0.752      0.75213675 0.66101695 0.73873874 0.71929825],0.7246381371284136,[0.75136897 0.76656193 0.67711599 0.76747021 0.74194847],0.740893112147951,[0.75104167 0.76510417 0.6765625  0.76152013 0.73849206],0.7385441047888082,[0.840625   0.84895833 0.77994792 0.84057203 0.8526455 ],0.8325497573087615
4,mlp,[0.70967742 0.75806452 0.65322581 0.77235772 0.79674797],0.7380146865984789,[0.71041667 0.7578125  0.653125   0.76867055 0.7952381 ],0.7370525625504438,[0.70967742 0.75       0.6446281  0.74074074 0.77876106],0.7247614642432072,[0.71041667 0.7578125  0.65300546 0.77978489 0.80080863],0.7403656286824424,[0.71041667 0.7578125  0.653125   0.76867055 0.7952381 ],0.7370525625504438,[0.81432292 0.86796875 0.73854167 0.85143008 0.87433862],0.8293204084835442
5,svm,[0.73387097 0.72580645 0.68548387 0.75609756 0.79674797],0.7396013637555731,[0.734375   0.7234375  0.68541667 0.75304555 0.79484127],0.7382231974710788,[0.73170732 0.69642857 0.67768595 0.72727273 0.77477477],0.7215738681924935,[0.73419204 0.72916667 0.68527192 0.76021242 0.80351307],0.7424712234620624,[0.734375   0.7234375  0.68541667 0.75304555 0.79484127],0.7382231974710788,[0.80755208 0.8296875  0.7203125  0.82786017 0.85925926],0.8089343024168236
6,xgb,[0.66935484 0.67741935 0.7016129  0.7398374  0.73170732],0.7039863624442695,[0.6703125  0.67552083 0.70104167 0.73742055 0.73095238],0.7030495863599677,[0.672      0.64912281 0.68907563 0.71428571 0.71794872],0.6884865739008154,[0.67053455 0.67830688 0.70130378 0.7416442  0.73205742],0.7047693661173875,[0.6703125  0.67552083 0.70104167 0.73742055 0.73095238],0.7030495863599677,[0.81588542 0.81953125 0.79765625 0.83289195 0.8521164 ],0.8236162535871223
