,model-name,cv-accuracy-raw,cv-accuracy-mean,cv-balanced-accuracy-raw,cv-balanced-accuracy-mean,cv-f1-raw,cv-f1-mean,cv-precision-raw,cv-precision-mean,cv-recall-raw,cv-recall-mean,cv-auc-raw,cv-auc-mean
0,dt,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.5        0.46428571 0.49107143 0.5        0.48214286],0.4875
1,rf,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.65178571 0.86607143 0.60267857 0.97321429 0.88392857],0.7955357142857142
2,log-reg,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.5625     0.73214286 0.51339286 0.76785714 0.66071429],0.6473214285714286
3,gb,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.86607143 0.39285714 0.54464286 0.375      0.52678571],0.5410714285714286
4,mlp,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.45089286 0.34375    0.24107143 0.44642857 0.82142857],0.4607142857142857
5,svm,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.69196429 0.96428571 0.79017857 0.94642857 0.44642857],0.7678571428571427
6,xgb,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.48660714 0.82142857 0.68303571 0.41964286 0.83035714],0.6482142857142856
