,model-name,cv-accuracy-raw,cv-accuracy-mean,cv-balanced-accuracy-raw,cv-balanced-accuracy-mean,cv-f1-raw,cv-f1-mean,cv-precision-raw,cv-precision-mean,cv-recall-raw,cv-recall-mean,cv-auc-raw,cv-auc-mean
0,dt,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.51785714 0.46428571 0.49107143 0.02678571 0.50892857],0.40178571428571425
1,rf,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.93303571 0.83928571 0.54017857 0.94642857 0.78571429],0.8089285714285713
2,log-reg,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.48214286 0.66071429 0.33928571 0.23214286 0.10714286],0.3642857142857143
3,gb,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.16964286 0.72321429 0.56696429 0.98214286 0.5       ],0.5883928571428572
4,mlp,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.50892857 0.84821429 0.98214286 0.41071429 0.26785714],0.6035714285714285
5,svm,[0.96551724 0.96551724 0.96551724 0.98245614 0.94736842],0.965275257108288,[0.5        0.5        0.5        0.5        0.48214286],0.49642857142857144,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49090909],0.48608260463069897,[0.5        0.5        0.5        0.5        0.48214286],0.49642857142857144,[0.66964286 0.86607143 0.8125     0.85714286 0.53571429],0.7482142857142857
6,xgb,[0.96551724 0.96551724 0.96551724 0.98245614 0.98245614],0.9722928009679371,[0.5 0.5 0.5 0.5 0.5],0.5,[0. 0. 0. 0. 0.],0.0,[0.48275862 0.48275862 0.48275862 0.49122807 0.49122807],0.48614640048396857,[0.5 0.5 0.5 0.5 0.5],0.5,[0.08035714 0.79464286 0.61607143 0.57142857 0.19642857],0.45178571428571423
