,model-name,cv-accuracy-raw,cv-accuracy-mean,cv-balanced-accuracy-raw,cv-balanced-accuracy-mean,cv-f1-raw,cv-f1-mean,cv-precision-raw,cv-precision-mean,cv-recall-raw,cv-recall-mean,cv-auc-raw,cv-auc-mean
0,dt,[0.94444444 0.95138889],0.9479166666666666,[0.48571429 0.61071429],0.5482142857142858,[0.         0.22222222],0.11111111111111112,[0.48571429 0.58920863],0.5374614594039054,[0.48571429 0.61071429],0.5482142857142858,[0.48571429 0.61071429],0.5482142857142857
1,rf,[0.96527778 0.97222222],0.96875,[0.49642857 0.5       ],0.4982142857142857,[0. 0.],0.0,[0.48601399 0.48611111],0.48606254856254855,[0.49642857 0.5       ],0.4982142857142857,[0.75803571 0.73571429],0.746875
2,log-reg,[0.97222222 0.97222222],0.9722222222222222,[0.5 0.5],0.5,[0. 0.],0.0,[0.48611111 0.48611111],0.4861111111111111,[0.5 0.5],0.5,[0.51785714 0.56964286],0.5437500000000001
3,gb,[0.97222222 0.93055556],0.9513888888888888,[0.62142857 0.6       ],0.6107142857142858,[0.33333333 0.16666667],0.25,[0.73943662 0.55147059],0.645453603976802,[0.62142857 0.6       ],0.6107142857142858,[0.70267857 0.59464286],0.6486607142857144
4,mlp,[0.9375     0.97222222],0.9548611111111112,[0.48214286 0.5       ],0.4910714285714286,[0. 0.],0.0,[0.48561151 0.48611111],0.48586131095123897,[0.48214286 0.5       ],0.4910714285714286,[0.5375 0.4625],0.5
5,svm,[0.97222222 0.97222222],0.9722222222222222,[0.5 0.5],0.5,[0. 0.],0.0,[0.48611111 0.48611111],0.4861111111111111,[0.5 0.5],0.5,[0.59821429 0.75535714],0.6767857142857143
6,xgb,[0.95138889 0.97222222],0.9618055555555556,[0.48928571 0.5       ],0.49464285714285716,[0. 0.],0.0,[0.4858156  0.48611111],0.4859633569739953,[0.48928571 0.5       ],0.49464285714285716,[0.73125 0.625  ],0.678125
