,model-name,cv-accuracy-raw,cv-accuracy-mean,cv-balanced-accuracy-raw,cv-balanced-accuracy-mean,cv-f1-raw,cv-f1-mean,cv-precision-raw,cv-precision-mean,cv-recall-raw,cv-recall-mean,cv-auc-raw,cv-auc-mean
0,dt,[0.75666075 0.74422735 0.73179396],0.744227353463588,[0.73865249 0.72445339 0.70985915],0.7243216778945669,[0.80567376 0.79661017 0.78762307],0.796635664820284,[0.74187157 0.72800109 0.71454431],0.7281389904198772,[0.73865249 0.72445339 0.70985915],0.7243216778945669,[0.73865249 0.72445339 0.70985915],0.7243216778945669
1,rf,[0.79928952 0.77975133 0.80994671],0.7963291888691533,[0.78478564 0.7567002  0.78374245],0.7750760972659189,[0.83926031 0.82777778 0.85362517],0.8402210872403111,[0.78748006 0.76798768 0.80505321],0.7868403183646179,[0.78478564 0.7567002  0.78374245],0.7750760972659189,[0.87387864 0.84932931 0.87706237],0.8667567740002456
2,log-reg,[0.79396092 0.78685613 0.81705151],0.7992895204262878,[0.77687251 0.76057679 0.79588867],0.7777793218830907,[0.83615819 0.83516484 0.85714286],0.8428219614660293,[0.78235431 0.77779208 0.80967122],0.7899391998671406,[0.77687251 0.76057679 0.79588867],0.7777793218830907,[0.87235894 0.86458753 0.89149564],0.8761473694781255
3,gb,[0.80994671 0.81349911 0.8277087 ],0.8170515097690941,[0.79699676 0.79211268 0.80629779],0.7984690741814067,[0.84736091 0.85436893 0.86583679],0.8558555453894282,[0.79865225 0.80571934 0.82220262],0.808858071777084,[0.79699676 0.79211268 0.80629779],0.7984690741814067,[0.88598265 0.87234071 0.89804158],0.8854549803709384
4,mlp,[0.79928952 0.79573712 0.81527531],0.803433984606276,[0.78478564 0.77598927 0.81191818],0.7908976935100501,[0.83926031 0.83916084 0.84750733],0.8419761611612206,[0.78748006 0.78469628 0.80320633],0.7917942244878686,[0.78478564 0.77598927 0.81191818],0.7908976935100501,[0.87150202 0.86529846 0.89632461],0.8777083645206147
5,svm,[0.79396092 0.76554174 0.80994671],0.7898164594434576,[0.77235359 0.73332663 0.78741784],0.7643660179394841,[0.83844011 0.82113821 0.85200553],0.8371946184353948,[0.78414774 0.7561782  0.80234232],0.78088941951432,[0.77235359 0.73332663 0.78741784],0.7643660179394841,[0.87567951 0.84364856 0.87309188],0.864139984736993
6,xgb,[0.80639432 0.76554174 0.79218472],0.7880402605091771,[0.79503521 0.74619048 0.76578135],0.7690023483607552,[0.84361549 0.81408451 0.83950617],0.8324020582867463,[0.79450682 0.75114258 0.78412871],0.7765927046121814,[0.79503521 0.74619048 0.76578135],0.7690023483607552,[0.87210454 0.84562039 0.87315225],0.8636257267246465
