,model-name,cv-accuracy-raw,cv-accuracy-mean,cv-balanced-accuracy-raw,cv-balanced-accuracy-mean,cv-f1-raw,cv-f1-mean,cv-precision-raw,cv-precision-mean,cv-recall-raw,cv-recall-mean,cv-auc-raw,cv-auc-mean
0,dt,[0.93195266 0.90828402 0.93786982 0.90828402 0.91097923],0.9194739522062051,[0.63170996 0.5        0.69029106 0.5        0.5       ],0.5644002029633006,[0.41025641 0.         0.53333333 0.         0.        ],0.18871794871794872,[0.91100979 0.45414201 0.89925044 0.45414201 0.45548961],0.6348067745635174,[0.63170996 0.5        0.69029106 0.5        0.5       ],0.5644002029633006,[0.77786797 0.75869497 0.74235578 0.75433435 0.75846906],0.7583444242178612
1,rf,[0.94970414 0.94378698 0.94674556 0.94378698 0.94362018],0.9455287693361193,[0.73170996 0.70804875 0.73867815 0.72254912 0.71340934],0.7228790653499071,[0.62222222 0.57777778 0.625      0.59574468 0.57777778],0.5997044917257683,[0.94189886 0.93650794 0.91625435 0.91110248 0.90693582],0.9225398911605248,[0.73170996 0.70804875 0.73867815 0.72254912 0.71340934],0.7228790653499071,[0.86601732 0.91341809 0.86350741 0.92481875 0.87882736],0.8893177849435073
2,log-reg,[0.93491124 0.92307692 0.9260355  0.94378698 0.92284866],0.9301318631152002,[0.6784632  0.62414626 0.6402753  0.69354839 0.59674267],0.6466351645972326,[0.5        0.38095238 0.41860465 0.55813953 0.31578947],0.4346972081366206,[0.86353616 0.82846817 0.84125767 0.9708589  0.83852584],0.8685293446807941,[0.6784632  0.62414626 0.6402753  0.69354839 0.59674267],0.6466351645972326,[0.84150433 0.86644951 0.85194914 0.8567826  0.8606949 ],0.8554760960905229
3,gb,[0.9408284  0.9260355  0.9408284  0.9408284  0.94658754],0.939021649430232,[0.68170996 0.6402753  0.70642009 0.70642009 0.7       ],0.6869650868552833,[0.52380952 0.41860465 0.56521739 0.56521739 0.57142857],0.5288555058019163,[0.92919223 0.84125767 0.90546956 0.90546956 0.97230769],0.9107393405090608,[0.68170996 0.6402753  0.70642009 0.70642009 0.7       ],0.6869650868552833,[0.81520563 0.86361248 0.87700956 0.86324472 0.87193268],0.8582010148619899
4,mlp,[0.93195266 0.94378698 0.93786982 0.94970414 0.93175074],0.9390128702614436,[0.7219697  0.75154986 0.70479143 0.74030682 0.67681868],0.7190872951433003,[0.54901961 0.62745098 0.55319149 0.63829787 0.48888889],0.571369767765262,[0.80809674 0.87641509 0.87829969 0.94390528 0.83716356],0.8687760729267445,[0.7219697  0.75154986 0.70479143 0.74030682 0.67681868],0.7190872951433003,[0.89199134 0.87249133 0.87532836 0.8360828  0.8519544 ],0.865569645933206
5,svm,[0.92899408 0.91420118 0.93491124 0.93491124 0.91691395],0.9259863396133653,[0.61504329 0.5612588  0.67416203 0.70316276 0.57844734],0.6264148434312352,[0.36842105 0.21621622 0.5        0.54166667 0.26315789],0.3778923660502607,[0.90265152 0.79267068 0.89230769 0.85431556 0.77450608],0.8432903054432774,[0.61504329 0.5612588  0.67416203 0.70316276 0.57844734],0.6264148434312352,[0.76233766 0.89114217 0.85694021 0.83324577 0.82730727],0.8341946173332113
6,xgb,[0.94378698 0.95266272 0.94674556 0.94378698 0.9495549 ],0.9473074289326286,[0.7284632  0.74193548 0.72417779 0.72254912 0.71666667],0.7267584527482605,[0.59574468 0.65217391 0.60869565 0.59574468 0.60465116],0.6114020179420432,[0.88684259 0.9752322  0.94035088 0.91110248 0.97376543],0.9374587158817007,[0.7284632  0.74193548 0.72417779 0.72254912 0.71666667],0.7267584527482605,[0.84350649 0.83240517 0.8658716  0.91699065 0.90401737],0.8725582564260719
